Consumo,TCO,TCS,TIN,TMT,TPR,TRE,TREH,total_general
3956,1,0,0,0,0,0,0,1
3957,2,0,0,0,0,0,0,2
3959,1,0,0,0,0,0,0,1
3960,6,1,0,0,0,1,1,9
3963,2,0,0,0,0,0,0,2
3965,2,0,0,0,0,0,0,2
3967,1,0,0,0,0,0,0,1
3969,3,0,0,0,0,0,0,3
3970,2,1,0,0,0,0,0,3
3971,1,0,0,0,0,0,0,1
3972,2,0,0,0,0,0,0,2
3973,2,0,0,0,0,1,0,3
3975,3,0,0,0,0,0,0,3
3978,2,0,0,0,0,0,0,2
3979,4,0,0,0,0,0,0,4
3980,0,1,0,0,0,0,0,1
3981,3,0,0,0,0,0,0,3
3982,1,0,0,0,0,0,0,1
3985,1,0,0,0,0,0,0,1
3986,1,0,0,0,0,0,0,1
3987,1,0,0,0,0,0,0,1
3988,0,0,0,0,0,0,1,1
3989,1,0,0,0,0,0,0,1
3990,2,0,0,0,0,0,0,2
3994,2,0,0,0,0,0,0,2
3996,2,0,0,0,0,0,0,2
3997,2,0,0,0,0,0,0,2
4000,5,0,1,0,0,1,0,7
4002,1,0,0,0,0,0,0,1
4004,1,0,0,0,0,0,0,1
4005,1,0,0,0,0,0,0,1
4006,1,0,0,0,0,0,0,1
4007,1,0,0,0,0,0,0,1
4008,2,0,0,0,0,1,0,3
4009,1,0,0,0,0,0,0,1
4010,1,0,0,0,0,0,0,1
4012,4,0,0,0,0,0,0,4
4014,1,0,0,0,0,0,0,1
4015,1,0,0,0,0,1,0,2
4016,1,0,0,0,0,1,0,2
4017,1,0,0,0,0,0,0,1
4018,0,0,0,0,0,1,0,1
4019,1,0,0,0,0,0,0,1
4020,3,0,0,0,0,0,0,3
4022,1,0,0,0,0,0,0,1
4027,2,0,1,0,0,0,0,3
4028,1,0,0,0,0,0,0,1
4029,4,0,0,0,0,0,0,4
4030,1,0,0,0,0,0,0,1
4031,2,0,0,0,0,0,0,2
4032,1,0,0,0,1,0,0,2
4040,6,0,0,0,0,0,0,6
4041,1,0,0,0,0,0,0,1
4044,3,0,1,0,0,0,0,4
4045,3,0,0,0,0,0,0,3
4046,2,0,0,0,0,0,0,2
4047,0,0,1,0,0,0,0,1
4048,2,0,0,0,0,0,0,2
4049,1,0,0,0,0,1,0,2
4050,2,0,0,0,0,0,0,2
4051,1,0,0,0,0,1,0,2
4052,2,0,1,0,0,0,0,3
4055,2,0,0,0,0,0,0,2
4057,1,0,0,0,0,0,0,1
4059,3,0,0,0,0,0,0,3
4060,2,0,0,0,0,0,0,2
4061,1,0,0,0,0,0,0,1
4062,2,0,0,0,0,0,0,2
4065,2,0,0,0,0,0,0,2
4066,3,0,0,0,0,0,0,3
4067,1,0,0,0,0,0,0,1
4068,3,0,0,0,0,1,0,4
4069,3,0,0,0,0,0,0,3
4070,2,0,0,0,0,0,0,2
4071,4,0,0,0,0,0,0,4
4074,1,0,0,0,0,0,0,1
4075,1,0,0,0,0,0,0,1
4076,1,0,0,0,0,0,0,1
4078,1,0,0,0,0,0,0,1
4079,1,0,0,0,0,0,0,1
4080,6,1,0,0,0,2,0,9
4081,2,0,0,0,0,0,0,2
4082,1,0,0,0,0,0,0,1
4084,1,0,0,0,0,0,0,1
4086,0,1,0,0,0,0,0,1
4087,1,0,0,0,0,1,0,2
4088,1,0,0,0,0,0,0,1
4089,1,0,0,0,0,0,0,1
4090,1,0,0,0,0,0,0,1
4091,2,0,0,0,0,0,0,2
4092,2,0,0,0,0,0,0,2
4093,1,0,0,0,0,0,0,1
4095,1,0,0,0,0,0,0,1
4098,2,0,0,0,0,0,0,2
4099,2,0,0,0,0,0,0,2
4100,2,0,0,0,0,0,0,2
4101,3,0,0,0,0,0,0,3
4102,1,0,1,0,0,0,0,2
4103,0,0,1,0,0,0,0,1
4104,1,0,1,0,0,0,0,2
4107,2,0,0,0,0,0,0,2
4108,2,0,0,0,0,1,0,3
4109,1,0,0,0,0,0,0,1
4111,1,0,0,0,0,0,0,1
4112,1,1,0,0,0,0,0,2
4113,2,0,0,0,0,0,0,2
4115,1,0,0,0,0,0,0,1
4116,2,0,0,0,0,0,0,2
4117,1,1,0,0,0,0,0,2
4118,4,0,0,0,0,0,0,4
4119,1,0,0,0,0,0,0,1
4120,5,1,0,0,0,0,0,6
4121,3,0,0,0,0,0,0,3
4122,1,0,0,0,0,0,0,1
4123,1,0,0,0,0,0,0,1
4125,1,0,0,0,0,0,0,1
4126,0,0,1,0,0,0,0,1
4127,1,0,0,0,0,0,0,1
4128,0,0,1,0,0,1,0,2
4129,1,0,0,0,0,0,0,1
4130,1,0,0,0,0,0,0,1
4131,1,0,0,0,0,0,0,1
4132,2,0,0,0,0,0,0,2
4134,2,0,0,0,0,0,0,2
4137,2,0,0,0,0,1,0,3
4138,1,0,0,0,0,0,0,1
4140,1,0,0,0,0,0,0,1
4142,0,0,0,0,0,1,0,1
4143,1,0,0,0,0,0,0,1
4145,1,0,0,0,0,0,0,1
4146,3,0,0,0,0,0,0,3
4147,2,0,0,0,0,0,0,2
4149,1,0,0,0,0,0,0,1
4151,1,0,0,0,0,0,0,1
4152,1,0,1,0,0,1,0,3
4153,1,0,1,0,0,0,0,2
4158,1,0,0,0,0,0,0,1
4160,13,0,1,0,0,1,0,15
4161,1,0,0,0,0,0,0,1
4162,1,0,0,0,0,0,0,1
4163,1,0,0,0,0,0,0,1
4166,3,0,0,0,0,0,0,3
4167,0,1,0,0,0,0,0,1
4169,0,0,1,0,0,0,0,1
4170,1,0,0,0,0,0,0,1
4172,1,0,0,0,0,0,0,1
4173,1,0,0,0,0,0,0,1
4174,2,0,0,0,0,0,0,2
4175,3,0,0,0,0,0,0,3
4176,1,0,0,0,0,0,0,1
4178,1,0,0,0,0,0,0,1
4179,1,0,0,0,0,0,0,1
4180,1,0,0,0,0,0,0,1
4181,1,1,0,0,0,0,0,2
4184,1,0,0,0,0,0,0,1
4186,2,0,0,0,0,0,0,2
4187,1,0,0,0,0,0,0,1
4188,1,0,0,0,0,0,0,1
4191,1,0,0,0,0,0,0,1
4192,1,0,0,0,0,0,0,1
4193,2,0,0,0,0,0,0,2
4194,1,0,0,0,0,0,0,1
4196,1,0,0,0,0,0,0,1
4197,1,0,0,0,0,0,0,1
4199,2,0,0,0,0,0,0,2
4200,4,1,1,0,0,0,0,6
4201,1,0,0,0,0,0,0,1
4202,2,0,0,0,0,0,0,2
4203,2,0,0,0,0,0,0,2
4204,2,0,0,0,0,0,0,2
4206,1,0,0,0,0,0,0,1
4208,2,0,0,0,0,0,0,2
4209,2,0,0,0,0,0,0,2
4212,2,0,1,0,0,0,0,3
4213,1,0,0,0,0,0,0,1
4214,3,0,0,0,0,0,0,3
4216,0,0,0,0,0,0,1,1
4217,1,0,0,0,0,0,0,1
4219,3,0,0,0,0,0,0,3
4220,2,0,0,0,0,0,0,2
4221,1,0,0,0,0,0,0,1
4222,1,0,0,0,0,0,0,1
4223,2,0,0,0,0,0,0,2
4225,0,1,0,0,0,0,0,1
4227,1,0,0,0,0,0,0,1
4228,1,0,1,0,0,0,0,2
4229,3,0,0,0,0,0,0,3
4230,1,0,0,0,0,0,0,1
4231,1,0,0,0,0,0,0,1
4233,1,0,0,0,0,0,0,1
4234,2,0,0,0,0,0,0,2
4236,0,0,0,0,0,1,0,1
4237,1,0,0,0,0,0,0,1
4238,1,0,0,0,0,0,0,1
4239,1,0,0,0,0,0,0,1
4240,6,0,0,0,0,0,1,7
4242,1,0,0,0,0,0,0,1
4244,1,0,0,0,0,0,0,1
4246,2,0,0,0,0,1,0,3
4247,1,0,0,0,0,0,0,1
4248,1,0,0,0,0,0,0,1
4249,2,0,0,0,0,0,0,2
4251,1,0,0,0,0,0,0,1
4252,1,0,0,0,0,0,0,1
4253,1,0,0,0,0,0,0,1
4254,0,1,0,0,0,0,0,1
4255,1,0,0,0,0,0,0,1
4256,3,0,0,0,0,0,0,3
4259,1,0,0,0,0,0,0,1
4260,1,0,0,0,0,0,0,1
4261,1,0,1,0,0,0,0,2
4263,1,0,0,0,0,0,0,1
4264,1,0,0,0,0,0,0,1
4265,1,0,0,0,0,0,0,1
4267,1,0,0,0,0,0,0,1
4271,1,0,0,0,0,0,0,1
4275,3,0,0,0,0,0,0,3
4277,1,0,0,0,0,0,0,1
4278,2,0,0,0,0,0,0,2
4279,2,0,0,0,0,0,0,2
4280,10,0,1,0,0,0,0,11
4282,1,0,0,0,0,0,0,1
4283,1,0,0,0,0,0,1,2
4286,1,0,0,0,0,0,0,1
4287,2,0,0,0,0,0,0,2
4288,0,0,1,0,0,0,0,1
4289,1,0,0,0,0,1,0,2
4290,1,0,0,0,0,0,1,2
4292,1,0,0,0,0,1,0,2
4293,1,0,0,0,0,0,0,1
4294,4,0,0,0,0,0,0,4
4295,1,0,0,0,0,1,0,2
4296,1,0,0,0,0,0,0,1
4297,1,0,0,0,0,1,0,2
4298,1,0,0,0,0,0,0,1
4299,1,0,0,0,0,0,0,1
4300,2,0,0,0,0,0,0,2
4302,4,0,0,0,0,0,0,4
4303,2,0,0,0,0,0,0,2
4304,2,0,0,0,0,0,0,2
4307,1,0,0,0,0,0,0,1
4308,1,0,0,0,0,0,0,1
4309,1,0,0,0,0,0,0,1
4310,1,0,0,0,0,0,0,1
4313,2,0,0,0,0,0,0,2
4314,0,0,0,0,0,1,0,1
4318,2,0,0,0,0,0,0,2
4319,1,0,0,0,0,0,0,1
4320,1,0,0,0,0,0,0,1
4322,1,1,0,0,0,0,0,2
4325,1,0,0,0,0,0,0,1
4328,1,0,1,0,0,0,0,2
4329,1,0,0,0,0,0,0,1
4330,1,0,1,0,0,0,0,2
4333,0,0,0,0,0,1,0,1
4334,1,0,0,0,0,0,0,1
4335,1,0,0,0,0,1,0,2
4336,2,0,0,0,0,0,0,2
4337,3,0,0,0,0,0,0,3
4338,3,0,0,0,0,0,0,3
4339,2,0,0,0,0,0,0,2
4342,1,1,0,0,0,0,0,2
4343,1,0,0,0,0,0,0,1
4344,2,0,0,0,0,0,0,2
4345,1,0,0,0,0,0,0,1
4346,2,0,0,0,0,0,0,2
4348,1,0,0,0,0,0,0,1
4349,1,0,0,0,0,0,0,1
4351,1,0,0,0,0,0,0,1
4355,1,1,0,0,0,0,0,2
4356,2,0,0,0,0,0,0,2
4357,1,0,0,0,0,0,0,1
4360,3,0,0,0,0,2,0,5
4362,1,0,0,0,0,0,0,1
4363,2,0,0,0,0,0,0,2
4368,2,0,0,0,0,0,0,2
4371,1,0,0,0,0,0,0,1
4373,1,0,0,0,0,0,0,1
4375,2,0,0,0,0,0,0,2
4376,1,0,0,0,0,0,0,1
4377,1,0,0,0,0,0,0,1
4378,1,0,0,0,0,0,0,1
4379,1,0,0,0,0,0,0,1
4380,0,0,0,0,0,1,0,1
4381,1,0,0,0,0,0,0,1
4382,2,0,1,0,0,0,0,3
4384,0,0,0,0,0,1,0,1
4386,1,0,0,0,0,0,0,1
4391,1,0,0,0,0,0,0,1
4392,1,0,0,0,0,0,0,1
4393,4,0,0,0,0,0,0,4
4394,2,0,0,0,0,0,0,2
4395,1,0,0,0,0,0,0,1
4400,9,2,0,0,0,2,0,13
4402,1,0,0,0,0,0,0,1
4403,1,0,0,0,0,0,0,1
4404,1,0,0,0,0,0,0,1
4408,2,0,0,0,0,0,0,2
4409,2,0,0,0,0,0,0,2
4411,1,0,0,0,0,1,0,2
4412,1,0,0,0,0,0,0,1
4417,2,0,0,0,0,0,0,2
4418,1,0,0,0,0,0,0,1
4421,4,0,0,0,0,0,0,4
4423,1,0,0,0,0,0,0,1
4425,1,0,0,0,0,0,0,1
4428,2,0,0,0,0,0,0,2
4429,1,0,0,0,0,0,0,1
4430,1,0,0,0,0,0,0,1
4434,0,0,1,0,0,0,0,1
4435,1,0,0,0,0,0,0,1
4436,2,0,0,0,0,0,0,2
4437,1,0,1,0,0,0,0,2
4439,0,0,0,0,0,1,0,1
4440,5,0,0,0,0,0,0,5
4442,2,0,0,0,0,0,0,2
4445,2,0,0,0,0,0,0,2
4450,1,0,0,0,0,0,0,1
4451,2,0,0,0,0,0,0,2
4452,1,0,0,0,0,0,0,1
4453,1,0,0,0,0,0,0,1
4454,1,0,0,0,0,1,0,2
4455,1,0,0,0,0,0,0,1
4456,3,0,0,0,0,0,0,3
4457,1,0,0,0,0,0,0,1
4458,1,0,0,0,0,0,0,1
4461,2,0,1,0,0,0,0,3
4462,1,0,0,0,0,0,0,1
4466,1,0,0,0,0,0,0,1
4468,2,0,0,0,0,0,0,2
4470,1,0,0,0,0,0,0,1
4473,2,0,1,0,0,0,0,3
4474,0,0,0,0,0,1,0,1
4475,3,0,0,0,0,0,0,3
4478,1,0,0,0,0,1,0,2
4479,1,0,0,0,0,0,0,1
4480,9,0,2,0,0,0,0,11
4481,2,0,0,0,0,0,0,2
4484,1,1,0,0,0,0,0,2
4485,2,0,0,0,0,0,0,2
4488,1,0,0,0,0,0,0,1
4490,1,0,0,0,0,0,0,1
4491,2,0,0,0,0,0,0,2
4492,2,0,0,0,0,0,0,2
4493,1,0,0,0,0,0,0,1
4496,1,0,0,0,0,0,0,1
4499,1,0,0,0,0,0,0,1
4500,2,0,0,0,0,1,0,3
4502,1,0,0,0,0,0,0,1
4506,2,0,0,0,0,0,0,2
4509,1,0,0,0,0,0,0,1
4510,1,0,0,0,0,0,0,1
4511,1,0,0,0,0,0,0,1
4514,0,0,1,0,0,0,0,1
4517,1,0,0,0,0,0,0,1
4518,0,0,1,0,0,0,0,1
4520,5,1,0,0,0,1,0,7
4521,2,0,0,0,0,0,0,2
4523,1,0,0,0,0,0,0,1
4524,1,0,0,0,0,0,0,1
4525,1,0,0,0,0,0,0,1
4527,2,0,0,0,0,0,0,2
4528,1,0,0,0,0,0,0,1
4529,1,0,0,0,0,0,0,1
4530,1,0,0,0,0,0,0,1
4531,1,0,0,0,0,0,0,1
4532,2,0,0,0,0,0,0,2
4534,2,0,0,0,0,0,0,2
4536,1,0,0,0,0,0,0,1
4538,2,0,0,0,0,0,0,2
4540,3,0,0,0,0,0,0,3
4543,1,0,0,0,0,0,0,1
4544,1,0,0,0,0,0,0,1
4545,5,0,0,0,0,0,0,5
4547,1,0,0,0,0,0,0,1
4548,2,0,0,0,0,0,0,2
4550,1,0,0,0,0,0,0,1
4551,3,0,0,0,0,0,0,3
4552,2,0,0,0,0,0,0,2
4553,0,0,1,0,0,0,0,1
4554,2,0,0,0,0,0,0,2
4555,1,0,0,0,0,0,0,1
4557,2,0,0,0,0,0,0,2
4560,13,0,1,0,0,0,0,14
4561,1,0,0,0,0,0,0,1
4563,1,0,0,0,0,0,0,1
4564,3,0,0,0,0,0,0,3
4565,2,0,0,0,0,0,0,2
4566,2,0,0,0,0,0,0,2
4572,1,0,0,0,0,0,0,1
4573,1,0,0,0,0,0,0,1
4576,3,0,0,0,0,0,0,3
4579,1,0,0,0,0,0,0,1
4580,1,0,0,0,0,0,0,1
4584,1,0,0,0,0,0,0,1
4592,1,0,0,0,0,1,0,2
4593,1,0,0,0,0,0,0,1
4594,2,0,0,0,0,0,0,2
4595,1,0,0,0,0,0,0,1
4599,1,0,0,0,0,0,0,1
4600,2,0,1,0,0,0,0,3
4602,3,0,0,0,0,0,0,3
4603,1,0,0,0,0,0,0,1
4604,1,0,0,0,0,0,0,1
4605,1,0,0,0,0,0,0,1
4606,1,0,0,0,0,0,0,1
4609,1,0,1,0,0,0,0,2
4611,1,0,0,0,0,0,0,1
4613,1,0,1,0,0,0,0,2
4614,1,0,1,0,0,0,0,2
4615,1,0,0,0,0,0,0,1
4617,2,0,0,0,0,0,0,2
4619,0,1,0,0,0,0,0,1
4620,4,1,0,0,0,0,0,5
4621,2,0,0,0,0,0,0,2
4622,1,0,0,0,0,0,0,1
4623,1,0,0,0,0,0,0,1
4625,1,0,0,0,0,0,0,1
4627,1,0,0,0,0,0,0,1
4631,1,0,0,0,0,0,0,1
4632,1,0,0,0,0,0,0,1
4633,0,1,0,0,0,0,0,1
4634,1,0,0,0,0,0,0,1
4635,1,0,0,0,0,0,0,1
4636,1,0,0,0,0,0,0,1
4637,5,0,0,0,0,0,0,5
4639,1,0,0,0,0,0,0,1
4640,5,0,0,0,0,0,0,5
4643,1,0,0,0,0,0,0,1
4646,1,0,0,0,0,0,0,1
4648,1,0,0,0,0,0,0,1
4649,1,0,0,0,0,0,0,1
4650,5,0,0,0,0,0,0,5
4652,1,0,0,0,0,0,0,1
4654,1,0,0,0,0,0,0,1
4655,1,0,0,0,0,0,0,1
4657,2,0,0,0,0,0,0,2
4658,2,0,0,0,0,0,0,2
4662,1,0,0,0,0,0,0,1
4667,0,1,0,0,0,0,0,1
4668,2,0,0,0,0,0,0,2
4669,2,0,0,0,0,0,0,2
4672,1,0,0,0,0,0,0,1
4673,1,0,0,0,0,0,0,1
4675,0,0,1,0,0,0,0,1
4678,1,0,0,0,0,1,0,2
4680,6,1,0,0,0,0,0,7
4683,2,0,0,0,0,0,0,2
4686,1,0,0,0,0,0,0,1
4688,2,0,0,0,0,0,0,2
4689,1,0,0,0,0,0,0,1
4690,1,0,0,0,0,0,0,1
4692,1,0,0,0,0,0,0,1
4694,1,0,0,0,0,1,0,2
4696,2,0,0,0,0,0,0,2
4697,3,0,0,0,0,0,0,3
4699,0,0,1,0,0,0,0,1
4700,0,0,0,0,0,0,1,1
4702,1,0,0,0,0,0,0,1
4705,2,0,0,0,0,0,0,2
4707,1,0,0,0,0,0,1,2
4709,1,0,1,0,0,0,0,2
4711,1,0,0,0,0,0,0,1
4712,1,0,0,0,0,0,0,1
4713,1,0,0,0,0,0,0,1
4714,1,0,0,0,0,0,0,1
4716,2,0,0,0,0,0,0,2
4717,2,0,0,0,0,0,0,2
4719,0,0,0,0,0,0,1,1
4720,10,0,0,0,0,0,0,10
4724,1,0,0,0,0,0,0,1
4725,1,0,0,0,0,0,0,1
4726,1,0,0,0,0,0,0,1
4727,1,0,0,0,0,0,0,1
4728,1,0,0,0,0,0,0,1
4729,1,0,0,0,0,0,0,1
4730,1,0,0,0,0,0,0,1
4732,2,0,0,0,0,0,0,2
4733,1,0,0,0,0,0,0,1
4740,1,0,1,0,0,1,0,3
4741,2,0,0,0,0,0,0,2
4742,1,0,0,0,0,0,0,1
4743,1,0,0,0,0,0,0,1
4744,1,0,0,0,0,0,0,1
4745,1,0,0,0,0,1,0,2
4746,0,0,1,0,0,1,0,2
4749,2,0,0,0,0,0,0,2
4752,1,0,0,0,0,0,0,1
4757,2,0,0,0,0,0,0,2
4758,1,0,0,0,0,0,0,1
4759,2,0,0,0,0,0,0,2
4760,2,0,0,0,0,0,0,2
4761,1,0,0,0,0,0,1,2
4763,1,0,0,0,0,0,0,1
4764,1,0,0,0,0,0,0,1
4765,0,0,0,0,0,1,0,1
4768,1,0,0,0,0,0,0,1
4772,2,0,0,0,0,0,0,2
4773,1,0,0,0,0,0,0,1
4777,3,0,0,0,0,0,0,3
4778,0,0,1,0,0,0,0,1
4779,1,0,0,0,0,0,0,1
4781,2,0,0,0,0,0,0,2
4785,1,0,0,0,0,0,0,1
4786,1,0,0,0,0,0,0,1
4788,2,0,0,0,0,0,0,2
4792,1,0,0,0,0,0,0,1
4794,2,0,0,0,0,0,0,2
4795,1,0,0,0,0,0,0,1
4796,1,0,0,0,0,0,0,1
4798,1,0,0,0,0,0,0,1
4799,2,0,0,0,0,0,0,2
4800,10,0,3,0,0,0,0,13
4802,1,0,0,0,0,0,0,1
4804,0,0,1,0,0,0,0,1
4805,1,0,0,0,0,0,0,1
4806,2,0,0,0,0,0,0,2
4810,0,0,0,0,1,0,0,1
4813,1,0,0,0,0,0,0,1
4814,1,0,0,0,0,0,0,1
4817,4,0,0,0,0,0,0,4
4821,2,0,0,0,0,0,0,2
4822,0,0,0,0,0,0,1,1
4824,1,0,0,0,0,0,0,1
4825,1,0,0,0,0,0,0,1
4826,1,0,0,0,0,0,0,1
4829,1,0,0,0,0,0,0,1
4830,1,0,0,0,0,0,0,1
4833,2,0,0,0,0,0,0,2
4834,4,0,0,0,0,0,0,4
4835,1,0,0,0,0,0,0,1
4836,1,0,0,0,0,0,0,1
4837,2,0,0,0,0,0,0,2
4839,2,0,0,0,0,0,0,2
4840,3,0,0,0,0,0,0,3
4846,3,0,0,0,0,0,0,3
4847,2,0,0,0,0,0,0,2
4848,1,1,0,0,0,0,0,2
4849,1,0,0,0,0,0,0,1
4852,1,0,0,0,0,0,0,1
4853,0,0,2,0,0,0,0,2
4854,0,0,0,0,1,0,0,1
4857,2,0,0,0,0,1,0,3
4858,1,0,0,0,0,0,0,1
4860,1,1,0,0,0,0,0,2
4862,1,0,0,0,0,0,0,1
4865,1,0,0,0,0,0,0,1
4866,2,0,0,0,0,0,0,2
4867,2,0,0,0,0,0,0,2
4869,1,0,0,0,0,0,0,1
4873,3,0,0,0,0,0,0,3
4875,2,0,0,0,0,0,0,2
4876,1,0,0,0,0,0,0,1
4877,1,0,0,0,0,0,0,1
4878,1,0,0,0,0,0,0,1
4879,2,0,0,0,0,0,0,2
4880,6,0,0,0,0,1,0,7
4882,1,0,0,0,0,0,0,1
4884,1,0,0,0,0,0,0,1
4890,1,0,0,0,0,0,0,1
4891,2,0,0,0,0,0,0,2
4892,1,0,0,0,0,0,0,1
4894,1,0,0,0,0,0,0,1
4897,0,0,0,0,0,0,1,1
4898,1,0,0,0,0,0,0,1
4900,0,0,1,0,0,0,0,1
4902,2,0,0,0,0,0,0,2
4903,1,0,0,0,0,0,0,1
4904,1,0,0,0,0,0,0,1
4905,1,0,0,0,0,0,0,1
4907,1,0,0,0,0,0,0,1
4910,1,0,0,0,0,0,0,1
4911,1,0,0,0,0,0,0,1
4912,1,0,0,0,0,0,0,1
4914,2,0,0,0,0,0,0,2
4917,1,0,0,0,0,0,0,1
4920,5,0,0,0,0,0,0,5
4921,1,0,1,0,0,0,0,2
4922,1,0,0,0,0,0,0,1
4925,1,0,0,0,0,0,0,1
4926,1,0,0,0,0,0,0,1
4929,2,0,0,0,0,0,0,2
4930,0,0,0,0,0,1,0,1
4931,1,0,0,0,0,0,0,1
4933,1,1,0,0,0,0,0,2
4935,1,0,0,0,0,0,0,1
4936,1,0,0,0,0,0,0,1
4942,1,0,0,0,0,0,0,1
4943,1,0,0,0,0,0,0,1
4947,0,1,0,0,0,0,0,1
4950,1,0,0,0,0,0,0,1
4953,0,0,0,0,0,0,1,1
4954,0,0,0,0,0,1,0,1
4956,2,0,0,0,0,0,0,2
4958,1,0,0,0,0,0,0,1
4959,1,0,0,0,0,0,0,1
4960,9,0,0,0,0,0,0,9
4964,1,0,0,0,0,0,0,1
4965,1,0,0,0,0,0,0,1
4968,1,0,0,0,0,0,0,1
4969,2,0,0,0,0,0,0,2
4972,1,0,0,0,0,0,0,1
4977,1,0,0,0,0,0,0,1
4978,0,0,1,0,0,0,0,1
4980,1,0,0,0,0,0,0,1
4984,2,0,0,0,0,0,0,2
4985,1,0,0,0,0,0,0,1
4986,1,0,0,0,0,0,0,1
4989,1,0,1,0,0,0,0,2
4991,2,0,0,0,0,0,0,2
4992,1,1,0,0,0,0,0,2
4993,1,0,0,0,0,0,0,1
4994,1,0,0,0,0,0,0,1
4997,1,0,0,0,0,0,0,1
4998,2,0,0,0,0,0,0,2
5000,4,0,0,0,0,0,0,4
5001,1,0,0,0,0,0,0,1
5004,2,0,0,0,0,0,0,2
5006,1,0,0,0,0,0,0,1
5009,0,1,0,0,0,0,0,1
5010,1,0,0,0,0,0,0,1
5012,1,0,0,0,0,0,0,1
5014,1,0,0,0,0,0,0,1
5015,1,0,0,0,0,0,0,1
5016,2,0,0,0,0,0,0,2
5017,1,0,0,0,0,0,0,1
5018,1,0,0,0,0,0,0,1
5019,3,0,0,0,0,0,0,3
5021,1,0,0,0,0,0,0,1
5022,1,0,0,0,0,0,0,1
5025,1,0,0,0,0,0,0,1
5026,1,0,0,0,0,0,0,1
5029,1,0,0,0,0,0,0,1
5030,2,0,0,0,0,0,0,2
5031,1,0,0,0,0,0,0,1
5033,1,0,0,0,0,0,0,1
5034,1,0,0,0,0,0,0,1
5035,1,0,0,0,0,0,0,1
5037,1,0,0,0,0,0,0,1
5039,1,0,0,0,0,0,0,1
5040,7,0,0,0,0,1,0,8
5041,1,0,0,0,0,0,0,1
5043,1,0,0,0,0,0,0,1
5047,1,0,0,0,0,0,0,1
5050,1,0,0,0,0,0,0,1
5051,2,0,1,0,0,0,0,3
5052,0,0,1,0,0,0,0,1
5054,2,0,0,0,0,0,0,2
5055,1,0,0,0,0,0,0,1
5056,1,0,0,0,0,0,0,1
5057,1,0,0,0,0,0,0,1
5060,1,0,0,0,0,0,0,1
5061,1,1,0,0,0,0,0,2
5066,3,0,0,0,0,0,0,3
5071,1,1,0,0,0,0,0,2
5072,1,0,0,0,0,0,0,1
5075,1,0,0,0,0,0,0,1
5080,6,0,0,0,0,0,0,6
5081,2,0,0,0,0,0,0,2
5090,2,0,0,0,0,0,0,2
5096,1,0,0,0,0,0,0,1
5097,1,0,0,0,0,0,0,1
5101,1,0,1,0,0,0,0,2
5105,2,0,0,0,0,0,0,2
5106,1,0,0,0,0,0,0,1
5107,1,0,0,0,0,0,0,1
5108,1,0,0,0,0,0,0,1
5109,1,0,0,0,0,0,0,1
5110,1,0,0,0,0,0,0,1
5111,1,0,0,0,0,0,0,1
5113,4,0,0,0,0,1,0,5
5114,4,0,0,0,0,0,0,4
5115,2,0,1,0,0,0,0,3
5117,1,0,0,0,0,0,0,1
5119,0,0,1,0,0,0,0,1
5120,4,1,0,0,0,0,0,5
5121,1,0,0,0,0,0,0,1
5122,1,0,0,0,0,0,0,1
5123,2,0,0,0,0,0,0,2
5124,1,0,0,0,0,0,0,1
5125,1,0,0,0,0,0,0,1
5126,2,0,0,0,0,0,0,2
5130,1,0,0,0,0,0,0,1
5132,0,0,1,0,0,0,0,1
5133,0,0,1,0,0,0,0,1
5135,1,0,0,0,0,0,0,1
5136,1,0,0,0,0,0,0,1
5137,1,0,0,0,0,0,0,1
5140,1,0,0,0,0,0,0,1
5142,1,0,0,0,0,0,0,1
5149,1,0,0,0,0,0,0,1
5151,1,0,0,0,0,0,0,1
5153,1,0,0,0,0,0,0,1
5156,1,0,0,0,0,0,0,1
5158,1,0,0,0,0,0,0,1
5160,2,0,0,0,0,0,0,2
5169,1,0,0,0,0,0,0,1
5173,1,0,1,0,0,0,0,2
5174,1,0,0,0,0,0,0,1
5177,1,0,0,0,0,0,0,1
5179,2,0,0,0,0,0,0,2
5180,2,0,0,0,0,0,0,2
5182,1,0,0,0,0,0,0,1
5185,1,0,0,0,0,0,0,1
5186,1,0,0,0,0,0,0,1
5189,0,1,0,0,0,0,0,1
5190,1,0,0,0,0,0,0,1
5192,0,0,0,0,0,1,0,1
5194,1,0,0,0,0,0,0,1
5197,3,0,0,0,0,0,0,3
5200,5,0,1,0,0,0,0,6
5201,1,0,0,0,0,0,0,1
5208,2,0,0,0,0,0,0,2
5209,1,0,0,0,0,0,0,1
5215,1,0,0,0,0,0,0,1
5216,3,0,0,0,0,0,0,3
5217,1,0,0,0,0,0,0,1
5219,1,0,0,0,0,0,0,1
5221,1,0,0,0,0,0,0,1
5222,1,0,0,0,0,0,0,1
5226,1,0,0,0,0,0,0,1
5233,1,0,0,0,0,0,0,1
5236,1,0,0,0,0,0,0,1
5238,1,0,0,0,0,1,0,2
5240,3,0,1,0,0,0,0,4
5241,0,0,1,0,0,0,0,1
5243,1,0,0,0,0,0,0,1
5245,1,0,0,0,0,0,0,1
5247,2,0,0,0,0,0,0,2
5249,1,0,0,0,0,0,0,1
5250,1,0,0,0,0,0,0,1
5251,1,0,0,0,0,0,0,1
5252,2,0,0,0,0,0,0,2
5255,1,0,0,0,0,0,0,1
